word,count,happiness,kind
adore,3,6.96,review
rims,2,5.54,review
rockefeller,3,5.52,review
encouraging,1,7.22,review
crystal,3,6.54,review
murder,1,1.48,review
suspicion,2,3.52,review
riot,1,2.92,review
horn,3,5.18,review
individuals,2,5.84,review
temporary,3,4.5,review
debating,2,5.12,review
doubts,2,3.3,review
branch,6,5.52,review
mein,9,4.8,review
unemployment,1,2.12,review
mister,3,5.44,review
instant,4,6.08,review
obtain,1,5.86,review
restrictions,6,3.32,review
musician,3,6.98,review
stronger,3,7.12,review
shaking,3,4.31,review
punk,4,4.66,review
charity,3,6.4,review
revenue,2,6.72,review
homeless,9,2.16,review
slick,1,5.18,review
accurately,3,6.84,review
consumer,4,5.5,review
native,6,6.02,review
criteria,2,5.54,review
whats,2,4.76,review
blizzard,1,4.78,review
freezing,9,3.22,review
easter,3,6.88,review
digging,2,5.26,review
smh,4,4.74,review
demons,1,2.64,review
novel,4,6.68,review
brain,3,6.52,review
hides,1,4.42,review
floyd,1,5.26,review
studied,2,6.12,review
wears,1,5.16,review
arts,2,6.58,review
knives,2,4.68,review
whip,3,3.3,review
swift,1,5.94,review
pun,1,5.88,review
intended,5,5.2,review
consent,2,5.94,review
score,10,6.38,review
concentration,1,5.85,review
fred,3,5.04,review
yeh,1,5.88,review
infant,5,6.9,review
certificate,4,6.18,review
thankful,8,7.44,review
essential,2,6.02,review
fright,1,3.45,review
scent,3,6.31,review
experiment,3,5.76,review
managing,5,5.62,review
objective,2,5.7,review
disease,4,2.0,review
specialist,6,6.08,review
cry,4,1.84,review
skirt,2,6.04,review
arrangement,4,5.86,review
mondays,4,4.06,review
deserved,4,6.08,review
justified,1,6.36,review
elite,4,5.64,review
coach,5,5.76,review
horizon,5,6.24,review
expanding,3,5.72,review
experimental,2,5.84,review
drives,4,5.78,review
atlanta,4,5.3,review
wee,5,5.24,review
wounds,3,2.8,review
spirits,4,6.24,review
hide,6,4.36,review
hates,2,2.06,review
asleep,2,6.14,review
chess,3,6.3,review
moon,9,7.28,review
il,2,4.28,review
signal,6,5.44,review
disgrace,2,2.72,review
snap,8,5.2,review
african,7,5.66,review
parker,1,5.52,review
stiff,6,4.63,review
gradually,1,5.8,review
consume,2,5.31,review
duh,2,4.36,review
connections,1,6.31,review
jamaica,1,6.32,review
intelligence,1,7.3,review
danger,1,2.82,review
estimates,3,5.32,review
script,1,5.72,review
tablet,3,5.1,review
assumption,1,5.29,review
sex,4,7.44,review
thumb,2,5.7,review
dimensional,3,5.76,review
dynamic,2,6.9,review
jungle,2,5.69,review
inventory,9,5.78,review
gathering,4,6.48,review
tests,8,4.28,review
shelter,2,6.54,review
ty,3,5.12,review
banner,2,5.7,review
procedures,5,5.02,review
nurses,3,6.1,review
doctors,6,5.54,review
surplus,1,6.3,review
neglected,5,2.84,review
disney,3,6.62,review
commercial,5,4.6,review
protection,3,6.56,review
articles,1,5.86,review
summertime,1,7.14,review
assuming,4,5.08,review
brat,6,3.62,review
examination,2,4.82,review
snowing,1,6.12,review
buried,4,2.84,review
uptight,1,4.17,review
cemetery,6,2.94,review
decline,1,3.08,review
yorker,4,4.96,review
passengers,2,5.72,review
occurrence,2,5.51,review
plug,2,5.18,review
laptop,6,7.12,review
denver,4,5.34,review
bam,1,4.94,review
boss,8,4.18,review
wells,4,5.48,review
roles,3,5.72,review
preparing,2,5.76,review
sans,3,4.76,review
dreaming,2,7.26,review
chester,4,5.64,review
contain,3,5.7,review
virtually,7,5.6,review
healing,2,6.92,review
tx,2,5.06,review
moscow,2,5.06,review
daylight,1,6.84,review
temper,1,4.08,review
youtube,2,6.92,review
videos,3,6.52,review
mamma,2,7.06,review
burning,10,2.88,review
net,2,5.96,review
crime,3,2.2,review
tower,3,5.66,review
un,5,4.64,review
es,3,4.8,review
muy,1,5.18,review
sus,1,4.82,review
se,2,4.88,review
todas,1,5.06,review
que,1,4.64,review
est,2,4.84,review
en,2,4.84,review
link,4,5.78,review
pray,2,6.62,review
uk,1,5.84,review
recalled,1,4.42,review
vocal,2,6.04,review
plz,1,5.32,review
offset,1,4.72,review
national,8,5.98,review
log,4,5.34,review
injection,1,3.35,review
promotion,6,7.74,review
mansion,1,6.82,review
maps,3,6.12,review
cases,3,4.82,review
threat,1,2.36,review
lovin,1,7.14,review
hustle,4,4.67,review
vida,1,5.56,review
axe,1,4.54,review
prob,2,4.5,review
technological,1,6.28,review
bat,4,5.3,review
focused,6,6.74,review
replies,1,5.9,review
heal,2,6.82,review
addiction,1,2.72,review
vegas,8,6.36,review
study,8,6.12,review
lieu,2,4.88,review
patent,1,5.6,review
cease,1,4.32,review
kim,10,5.22,review
ears,4,5.72,review
fur,1,5.34,review
lesbian,1,5.14,review
trans,2,4.92,review
concluded,1,5.66,review
urge,4,5.18,review
varies,1,5.32,review
generations,1,6.4,review
marc,1,5.1,review
mounted,3,5.56,review
curtain,1,5.02,review
creep,2,3.82,review
walkin,1,5.74,review
drawers,1,5.45,review
shout,6,3.88,review
congrats,3,7.5,review
weddings,2,7.06,review
liar,3,3.18,review
feb,3,5.16,review
phil,3,5.34,review
democrat,1,5.18,review
nicholas,1,5.54,review
narrative,1,6.16,review
horror,3,3.04,review
beloved,3,7.34,review
tended,2,5.8,review
sickness,1,1.84,review
eva,1,5.52,review
electricity,2,6.1,review
critical,2,3.22,review
indicate,4,5.48,review
newest,5,6.5,review
pimp,2,3.73,review
ear,2,5.54,review
swollen,1,3.48,review
promising,3,6.64,review
pills,4,4.1,review
profession,1,6.12,review
volunteer,4,6.36,review
pill,3,4.51,review
humans,2,6.76,review
dose,1,4.56,review
muscle,3,6.06,review
recorded,2,5.58,review
failing,3,2.52,review
communications,3,5.82,review
robot,1,6.12,review
proteins,2,6.25,review
sculpture,1,6.66,review
peeps,3,5.32,review
convo,2,5.06,review
uncertain,1,3.88,review
minority,3,4.24,review
jeff,2,5.2,review
gathered,2,5.98,review
characteristic,1,5.76,review
grammar,1,5.84,review
maintaining,4,5.8,review
password,3,5.56,review
robin,2,5.98,review
sonic,1,5.7,review
belle,2,6.37,review
prevention,2,6.04,review
teaches,1,6.7,review
gossip,3,3.58,review
singapore,2,5.98,review
jb,1,5.1,review
automatically,5,6.0,review
rt,2,4.88,review
jerry,2,5.46,review
crying,7,2.04,review
uploaded,2,5.78,review
shiver,1,3.85,review
misses,2,3.9,review
iv,7,4.54,review
lafayette,3,5.46,review
eg,1,4.88,review
metro,3,5.86,review
shining,3,7.04,review
ti,2,4.94,review
disrespect,2,2.9,review
furnished,1,6.6,review
climb,1,5.68,review
walker,1,5.6,review
overcome,2,6.54,review
stanley,2,5.24,review
taiwan,4,5.36,review
aunt,3,6.66,review
soap,7,6.1,review
victim,3,2.38,review
wives,1,5.74,review
tale,2,6.24,review
phantom,2,5.02,review
tex,4,5.12,review
implies,2,5.27,review
goo,1,4.49,review
christian,1,6.3,review
proved,1,6.26,review
chrome,1,5.86,review
julie,1,5.42,review
bitch,2,3.14,review
george,3,5.26,review
atleast,4,4.92,review
sept,1,5.44,review
dope,2,3.5,review
attracted,1,7.16,review
melody,1,7.35,review
education,2,6.88,review
bb,1,4.86,review
performing,4,6.5,review
charlotte,1,5.5,review
correlation,1,5.69,review
sudden,2,4.3,review
attacks,1,2.46,review
lungs,3,5.63,review
infections,1,2.59,review
funeral,6,2.1,review
reports,1,5.0,review
bless,4,7.08,review
hispanic,3,5.26,review
glory,3,7.5,review
tim,1,5.22,review
illinois,5,4.92,review
awe,1,5.94,review
daddy,3,7.02,review
umbrella,3,5.92,review
ap,1,4.86,review
miracle,5,7.64,review
clay,9,5.5,review
randy,5,5.3,review
lah,2,5.4,review
hmmm,2,5.14,review
soooooo,5,4.98,review
accompanying,3,6.04,review
describes,3,5.76,review
impact,3,4.82,review
blackberry,1,6.26,review
extension,3,5.52,review
jumped,4,5.56,review
hugs,2,7.8,review
subjective,2,5.52,review
writings,1,6.12,review
political,2,4.12,review
ritual,1,5.3,review
involvement,1,5.64,review
pilots,2,5.8,review
users,2,5.48,review
farther,3,5.14,review
manhattan,3,5.7,review
voted,3,6.12,review
banned,1,2.88,review
nationwide,2,5.84,review
consisting,2,5.65,review
ninth,2,5.18,review
evaluate,2,5.56,review
shaw,2,5.18,review
dedication,4,6.66,review
foundation,2,5.66,review
tool,3,5.26,review
surfaces,2,5.48,review
popularity,3,6.84,review
rising,1,6.54,review
retired,2,5.14,review
combat,1,3.2,review
suffer,2,2.08,review
gary,7,5.1,review
shook,1,4.34,review
responses,2,5.84,review
depression,2,1.98,review
ceo,2,5.1,review
marilyn,1,5.06,review
autumn,1,6.94,review
seeks,2,5.68,review
bruce,4,5.14,review
defensive,2,4.0,review
lawsuits,1,3.04,review
reaction,1,5.52,review
ego,1,4.08,review
supported,2,6.6,review
sufficient,2,6.32,review
observe,1,6.27,review
indonesia,1,5.08,review
projects,1,5.46,review
ladder,1,5.76,review
huh,2,4.72,review
backup,2,5.78,review
jurisdiction,1,5.12,review
wins,6,7.44,review
gardening,1,6.94,review
marry,2,6.98,review
citizens,1,6.1,review
shall,3,5.38,review
roller,2,5.48,review
ships,1,5.96,review
skating,1,6.68,review
musical,4,7.22,review
lift,6,5.78,review
approval,2,6.98,review
buzz,4,5.62,review
victor,2,6.18,review
infinite,3,6.44,review
ian,4,5.1,review
remote,3,5.48,review
draws,3,6.18,review
sleeve,3,5.02,review
strangers,3,4.16,review
images,3,6.34,review
incorporated,2,5.29,review
pushed,5,4.1,review
aging,1,3.06,review
audience,1,5.98,review
allen,2,5.1,review
volunteers,1,6.64,review
permission,2,5.16,review
gene,2,5.42,review
mysterious,2,5.54,review
raining,7,5.92,review
approaching,2,5.76,review
stolen,5,2.5,review
accused,3,2.92,review
thief,3,2.94,review
possession,3,5.36,review
rage,1,2.56,review
violated,1,2.62,review
actions,3,5.78,review
confess,1,4.78,review
butterfly,3,7.76,review
nuff,1,4.96,review
tear,2,3.1,review
string,4,5.4,review
disguise,2,4.59,review
awsome,1,7.04,review
enemy,1,2.64,review
shores,2,6.4,review
lone,1,4.2,review
supplied,2,5.76,review
cells,2,5.1,review
aide,4,5.56,review
diseases,1,1.88,review
bleed,3,2.69,review
sheet,5,5.53,review
worthless,2,2.98,review
copper,1,6.18,review
stimulation,1,6.61,review
unnecessary,5,3.78,review
curb,3,4.68,review
worthy,6,6.9,review
targets,2,4.76,review
mercy,2,6.68,review
pairs,3,5.98,review
physical,3,5.88,review
commission,2,5.76,review
integrated,1,6.08,review
era,2,5.56,review
contents,2,5.56,review
definition,6,5.8,review
insanity,1,3.46,review
detroit,2,4.4,review
pirates,2,4.14,review
booty,1,5.74,review
dire,1,3.55,review
collins,1,5.12,review
heartfelt,2,6.62,review
katherine,1,5.48,review
mucho,1,6.0,review
teaching,3,6.44,review
presents,3,7.2,review
freakin,2,4.66,review
peoples,3,5.82,review
theatrical,1,5.92,review
rules,3,4.28,review
headquarters,3,5.4,review
jury,1,4.28,review
knot,2,4.98,review
hehehe,1,7.06,review
yup,3,4.9,review
http,7,5.98,review
revolution,1,5.34,review
merit,1,6.74,review
ashes,2,4.47,review
yoga,8,7.04,review
retirement,2,5.92,review
teachers,3,6.44,review
wisdom,3,7.02,review
continually,2,5.81,review
effectively,1,6.44,review
injuries,1,2.68,review
woohoo,1,6.84,review
article,4,5.52,review
bold,2,5.66,review
spain,1,6.2,review
begging,3,3.62,review
ohio,4,5.22,review
slaughter,1,2.41,review
resulting,6,5.42,review
simplicity,6,6.62,review
possessed,1,4.73,review
finale,2,6.0,review
tin,2,5.06,review
effing,1,4.38,review
ranked,2,5.56,review
phrase,1,5.44,review
honored,1,7.14,review
significant,8,6.82,review
utterly,3,4.52,review
nick,8,5.1,review
sirens,1,3.58,review
voices,1,5.56,review
horns,3,4.84,review
spite,2,3.53,review
dating,1,6.4,review
katy,1,5.48,review
immigrants,1,5.22,review
prompted,3,5.54,review
london,2,6.46,review
keyboard,1,6.12,review
tighter,1,5.2,review
slut,1,3.57,review
towns,2,6.06,review
fella,1,5.71,review
centers,2,5.6,review
participation,2,6.22,review
writers,2,6.32,review
roberta,1,5.14,review
evaluation,3,5.32,review
concrete,7,5.6,review
pavement,2,5.55,review
spectrum,3,5.72,review
activity,2,6.32,review
accomplished,3,7.32,review
aids,1,4.28,review
rounds,6,5.12,review
eternity,2,6.9,review
mud,2,4.78,review
usa,5,6.58,review
download,1,6.02,review
wire,3,5.12,review
user,4,5.48,review
settings,1,5.5,review
computers,2,7.1,review
succeeded,2,7.62,review
rely,4,5.53,review
billion,1,7.56,review
verizon,1,5.16,review
firms,1,5.14,review
agencies,1,4.92,review
preserve,2,6.38,review
virtual,2,5.62,review
contracts,2,5.36,review
athletes,1,6.24,review
spine,1,5.16,review
miracles,2,7.44,review
deadly,2,2.9,review
olympic,3,6.28,review
antonio,1,5.14,review
tendency,1,5.16,review
printer,5,5.62,review
positions,1,5.52,review
rattle,2,5.06,review
hollow,1,4.04,review
clowns,1,6.22,review
render,1,5.18,review
wages,1,6.4,review
principal,1,5.36,review
gordon,1,5.16,review
innocent,1,6.36,review
secure,6,6.92,review
shed,3,5.22,review
beth,1,5.52,review
charlie,2,5.62,review
trending,2,5.58,review
element,4,5.84,review
proceedings,1,4.8,review
res,4,4.74,review
conclusion,4,5.66,review
glenn,1,5.26,review
granddaughter,1,7.16,review
vote,4,5.8,review
realm,1,5.65,review
douglas,1,5.24,review
southeast,2,5.68,review
steven,1,5.5,review
cuz,6,4.68,review
tease,1,4.36,review
dam,1,4.84,review
spin,1,5.64,review
aim,3,5.86,review
uhh,2,4.55,review
linear,1,5.36,review
antiques,2,6.7,review
creation,2,6.78,review
peel,3,5.2,review
interviews,2,5.06,review
privilege,4,6.68,review
shattered,3,3.6,review
equivalent,1,5.5,review
sen,1,5.08,review
mee,1,5.0,review
cabinet,1,5.68,review
reflection,3,6.06,review
chemicals,3,4.04,review
borders,3,4.96,review
inspiring,1,7.34,review
cultural,2,6.18,review
themes,2,6.28,review
civic,1,5.68,review
attributed,1,5.9,review
permanent,4,5.68,review
citing,1,4.72,review
susan,1,5.34,review
somethin,1,4.98,review
slapped,1,3.14,review
hooray,1,7.3,review
sacrifice,2,4.1,review
pony,2,6.65,review
havent,1,4.14,review
amy,8,5.52,review
financing,2,5.64,review
attribute,2,5.7,review
beast,1,3.36,review
respectively,2,6.14,review
upload,1,5.64,review
funk,1,4.78,review
invented,1,6.58,review
shoulda,1,4.24,review
mm,2,5.04,review
hunting,1,4.1,review
effective,5,6.76,review
shallow,1,4.12,review
stray,3,4.24,review
observation,3,6.29,review
ceased,2,4.0,review
fraction,3,5.23,review
sole,2,5.53,review
brighter,2,7.14,review
rains,1,6.01,review
monde,7,5.36,review
avid,1,6.22,review
bunny,3,6.88,review
mich,1,5.1,review
garcia,1,5.14,review
farms,1,6.36,review
thereby,1,5.04,review
repeats,1,5.2,review
anyhow,4,5.27,review
bullet,1,3.36,review
monica,3,5.52,review
lab,1,5.44,review
trace,1,5.08,review
civil,1,5.56,review
imagination,2,6.96,review
neon,2,6.22,review
fiends,1,3.88,review
das,1,5.0,review
divide,1,4.29,review
persons,1,6.14,review
signing,3,6.04,review
beaten,3,2.62,review
urine,2,3.47,review
navy,2,5.58,review
teacher,5,6.36,review
enabled,1,6.39,review
le,4,4.86,review
remarkable,1,7.3,review
hai,1,5.8,review
tornado,1,3.36,review
quantities,2,6.06,review
chaos,2,3.46,review
johnson,2,5.4,review
breathe,2,6.28,review
circulation,1,5.54,review
mmmmm,1,5.96,review
slave,1,2.06,review
preface,2,5.5,review
wisconsin,1,5.56,review
tension,1,2.94,review
johns,2,4.8,review
gm,2,4.82,review
eastside,1,5.2,review
calcium,1,6.29,review
constructed,2,5.84,review
jaw,1,5.2,review
hmmmm,1,5.26,review
trance,1,5.22,review
sky,1,7.76,review
trends,1,5.94,review
uptown,5,6.27,review
alibi,1,4.94,review
boyz,1,5.26,review
advanced,1,6.58,review
components,2,5.78,review
knight,1,6.22,review
ooooh,2,6.24,review
flippin,1,5.71,review
sec,3,5.3,review
homie,1,4.92,review
greene,1,5.36,review
values,3,6.72,review
monsters,3,3.47,review
territory,2,5.12,review
foreign,1,5.68,review
enterprises,1,5.68,review
journal,1,5.7,review
fired,9,2.3,review
commonwealth,1,6.3,review
stable,2,6.2,review
lambert,1,5.22,review
shark,1,4.14,review
fin,2,5.24,review
napoleon,2,4.96,review
proceeds,4,6.24,review
marching,1,5.68,review
guitar,4,7.22,review
pumping,1,5.86,review
riders,2,5.62,review
dang,5,4.36,review
proof,6,5.96,review
banking,1,5.84,review
bye,4,3.96,review
mj,1,5.06,review
ver,2,4.78,review
ballin,1,5.48,review
oakland,1,5.4,review
texts,2,5.78,review
sean,1,5.42,review
growth,2,6.6,review
election,2,5.18,review
defined,3,5.78,review
progressive,2,6.56,review
karma,1,6.22,review
springs,7,6.58,review
argh,1,3.96,review
developing,1,6.02,review
quest,2,6.22,review
overtime,1,5.38,review
qualities,2,7.08,review
blades,1,4.16,review
blade,2,4.56,review
merry,1,7.56,review
logical,1,6.36,review
binding,3,5.01,review
programs,2,6.02,review
whisper,1,5.76,review
creek,5,6.06,review
holland,1,6.24,review
roses,1,7.52,review
stevie,1,5.5,review
merely,4,4.56,review
retiring,1,5.2,review
panic,3,2.46,review
declare,1,5.57,review
romance,2,7.5,review
ppl,4,5.54,review
silk,5,6.88,review
whitney,2,5.34,review
oral,1,5.84,review
unknown,2,4.04,review
continental,2,5.94,review
cara,2,5.58,review
atlantic,1,6.18,review
lend,1,5.26,review
stink,1,3.1,review
mechanical,1,5.73,review
netflix,1,5.96,review
nfl,1,5.16,review
ist,2,4.96,review
nicht,1,4.4,review
der,2,4.88,review
te,2,4.9,review
aber,1,4.94,review
bei,1,4.98,review
ich,1,4.3,review
je,1,4.78,review
che,1,4.82,review
ph,2,5.18,review
nom,3,4.8,review
mount,1,5.54,review
colour,1,6.58,review
blunt,2,4.31,review
verdict,1,4.2,review
doo,140,4.94,review
slipped,1,3.86,review
anderson,1,5.22,review
readers,1,6.16,review
cosa,1,5.14,review
prospective,1,6.04,review
mitchell,2,5.14,review
owe,2,3.54,review
hm,1,4.84,review
charger,2,5.64,review
horses,3,6.84,review
mystery,2,5.64,review
li,2,4.6,review
coal,2,4.96,review
jour,2,4.96,review
ds,1,5.16,review
donated,1,6.88,review
oliver,1,5.24,review
sunrise,1,7.04,review
whore,1,3.14,review
increasing,1,6.4,review
harmony,1,7.0,review
composed,2,6.06,review
aug,1,5.44,review
percent,3,5.34,review
subjected,1,3.86,review
authorized,3,5.96,review
jo,1,5.08,review
relationships,1,6.86,review
solar,1,6.54,review
invisible,1,4.84,review
daze,1,4.61,review
belief,2,6.08,review
buena,1,5.54,review
alla,1,4.92,review
campbell,2,4.94,review
resources,1,6.46,review
fears,1,2.68,review
leo,1,5.86,review
legitimate,4,6.24,review
nets,1,5.22,review
coverage,2,5.66,review
arises,1,6.14,review
scattered,2,4.32,review
hiring,3,6.34,review
purposes,2,5.64,review
hah,1,5.92,review
ethical,2,6.2,review
reward,3,7.24,review
authors,1,6.22,review
paperbacks,1,6.48,review
bookstores,5,6.88,review
crossing,1,5.34,review
weave,1,5.49,review
lifted,3,6.2,review
tummy,1,5.36,review
northeast,2,5.8,review
gum,2,5.86,review
mechanisms,1,5.76,review
celebrity,2,6.02,review
sandra,1,5.46,review
lonely,2,2.86,review
considerable,1,6.26,review
gw,1,4.94,review
frown,1,3.24,review
q,3,4.6,review
spinning,3,5.47,review
newspapers,2,6.02,review
columns,1,5.6,review
governor,2,5.14,review
secretary,1,5.42,review
worries,2,2.6,review
registered,1,5.72,review
amanda,2,5.64,review
edition,1,5.52,review
pc,1,5.86,review
mase,1,4.79,review
missy,1,4.86,review
stein,1,5.16,review
nod,2,5.72,review
necklace,1,6.9,review
harrison,1,5.14,review
enable,1,6.16,review
eliminated,1,3.38,review
nada,2,4.42,review
tragedy,1,2.06,review
influenced,2,5.65,review
mothers,5,7.36,review
role,2,5.68,review
useful,2,7.1,review
advocate,1,5.18,review
february,2,5.08,review
wave,1,6.34,review
fade,1,4.04,review
roar,1,5.18,review
skinny,3,5.92,review
singers,1,6.6,review
op,3,4.68,review
satan,2,2.56,review
throne,1,6.08,review
grandsons,1,6.7,review
alternatives,3,5.92,review
failure,2,2.06,review
magazines,4,6.06,review
instruments,3,6.06,review
cds,1,6.16,review
essence,2,6.1,review
similarly,3,5.98,review
operates,1,5.48,review
